Индекс,Тип региона,Регион,Тип района,Район,Тип города,Город,Тип н/п,Н/п,Код КЛАДР,Код ФИАС,Уровень по ФИАС,Признак центра района или региона,Код ОКАТО,Код ОКТМО,Код ИФНС,Часовой пояс,Широта,Долгота,Федеральный округ,Население
171150,обл,Тверская,,,г,Вышний Волочек,,,6900000600000,ac45dd91-33c1-4689-a48c-226c75dc752d,4: город,0,28414000000,28714000001,6908,UTC943,57.5683326,34.5402931,Центральный,52326
172610,обл,Тверская,р-н,Западнодвинский,г,Западная Двина,,,6900900100000,89a1b73c-6058-49e0-bdba-e7f10c2342dd,4: город,1,28216501000,28616101,6912,UTC944,56.2568002,32.0805972,Центральный,9376
172332,обл,Тверская,р-н,Зубцовский,г,Зубцов,,,6901000100000,7f0cc277-4994-4c14-abe9-bbb776a8bcfc,4: город,1,28218501000,28618101001,6914,UTC945,56.1760709,34.5825504,Центральный,6937
171571,обл,Тверская,р-н,Калязинский,г,Калязин,,,6901100100000,fe762e07-f90b-4758-9816-54112f02740e,4: город,1,28222501000,28622101,6910,UTC946,57.2579471,37.7821253,Центральный,13870
171640,обл,Тверская,р-н,Кашинский,г,Кашин,,,6901200100000,d0c58ce3-d21c-441f-be50-92de7f5bcc83,4: город,1,28420000000,28624101,6910,UTC947,57.3600486,37.6118674,Центральный,16174
171500,обл,Тверская,,,г,Кимры,,,6900000500000,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508,4: город,0,28426000000,28726000,6910,UTC948,56.873359,37.3557064,Центральный,49623
171250,обл,Тверская,р-н,Конаковский,г,Конаково,,,6901500100000,8f171e04-35f6-4c4d-bd95-97a5601b0d71,4: город,1,28430000000,28630101,6949,UTC949,56.7275533,36.8011699,Центральный,41303
171660,обл,Тверская,р-н,Краснохолмский,г,Красный Холм,,,6901600100000,b62cf2b9-b222-434b-89ea-19e58c73b406,4: город,1,28232501000,28632101001,6906,UTC950,58.0570193,37.1125975,Центральный,5608
172110,обл,Тверская,р-н,Кувшиновский,г,Кувшиново,,,6901700100000,1370dc6a-9c3c-428b-b8ff-17fe39ee7654,4: город,1,28234501000,28634101,6915,UTC951,57.0263733,34.1676435,Центральный,10008
171210,обл,Тверская,р-н,Лихославльский,г,Лихославль,,,6901900100000,65ff289f-75f8-4a63-8d7a-7126496de247,4: город,1,28238501000,28638101,6915,UTC952,57.122256,35.4667886,Центральный,12259
172520,обл,Тверская,,,г,Нелидово,,,6900000400000,a38751f3-98fe-4d8d-b9bc-2a4705b887ec,4: город,0,28435000000,28643101,6912,UTC953,56.2232417,32.7766656,Центральный,22886
172730,обл,Тверская,р-н,Осташковский,г,Осташков,,,6902400100000,bfe4c46e-0487-48ba-aea3-be0d909fca67,4: город,1,28440000000,28645101001,6913,UTC954,57.1457205,33.1116707,Центральный,18073
172380,обл,Тверская,,,г,Ржев,,,6900000300000,2553804d-14b9-4f5b-8bd0-25c0fc7315ae,4: город,0,28445000000,28745000001,6914,UTC955,56.2629393,34.3291178,Центральный,62026
171360,обл,Тверская,р-н,Старицкий,г,Старица,,,6903200100000,44d646fd-0ad2-49d7-ad37-41aacd6f1aee,4: город,1,28253501000,28653101001,6914,UTC956,56.514955,34.9335145,Центральный,8610
170000,обл,Тверская,,,г,Тверь,,,6900000100000,c52ea942-555e-45c6-9751-58897717b02f,4: город,2,28401000000,28701000,6900,UTC957,56.8585396,35.9117898,Центральный,403726
172000,обл,Тверская,,,г,Торжок,,,6900000200000,4b7047b6-a656-48e7-a247-1433d4a7fb82,4: город,0,28450000000,28750000,6900,UTC958,57.0412804,34.9600691,Центральный,47702
172840,обл,Тверская,р-н,Торопецкий,г,Торопец,,,6903400100000,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76,4: город,1,28255501000,28655101,6912,UTC959,56.5011791,31.6354366,Центральный,13018
171841,обл,Тверская,р-н,Удомельский,г,Удомля,,,6903500100000,5bbf246a-6ff4-4050-9ea6-6d0b0a746651,4: город,1,28455000000,28751000001,6908,UTC960,57.8787885,35.016716,Центральный,31048
636840,обл,Томская,р-н,Асиновский,г,Асино,,,7000300100000,8540435c-3516-4d00-a7e5-213165da85e5,4: город,1,69208501000,69608101001,7025,UTC965,56.9908444,86.1765724,Сибирский,25614
636615,обл,Томская,,,г,Кедровый,,,7000000200000,59cb7e41-b681-40c8-97f2-13374a397867,4: город,0,69407000000,69707000001,7000,UTC966,57.5618465,79.5678914,Сибирский,2451
636460,обл,Томская,р-н,Колпашевский,г,Колпашево,,,7000900100000,c29a885f-a8c8-43b4-aecd-d439d36f5e47,4: город,1,69232501000,69632101001,7000,UTC967,58.3114716,82.9027528,Сибирский,24126
636000,обл,Томская,,,г,Северск,,,7000000300000,53c22352-eb6f-4163-a4d1-385d64561d2f,4: город,0,69541000000,69741000001,7024,UTC968,56.6031143,84.8809687,Сибирский,108466
636780,обл,Томская,,,г,Стрежевой,,,7000000400000,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f,4: город,0,69410000000,69710000001,7014,UTC969,60.7328199,77.6040323,Сибирский,42216
634000,обл,Томская,,,г,Томск,,,7000000100000,e3b0eae8-a4ce-4779-ae04-5c0797de66be,4: город,3,69401000000,69701000001,7017,UTC970,56.4847036,84.9481737,Сибирский,522940
301352,обл,Тульская,р-н,Алексинский,г,Алексин,,,7100200100000,b9688874-4981-4b22-a930-2521c04beb3c,4: город,1,70202501000,70706000001,7148,UTC967,54.5083788,37.047891,Центральный,61738
301530,обл,Тульская,р-н,Белевский,г,Белев,,,7100400100000,a9d553c1-2d2e-422a-afba-96b3b34755e1,4: город,1,70206501000,70606101001,7151,UTC968,53.8113348,36.1383153,Центральный,13918
301830,обл,Тульская,р-н,Богородицкий,г,Богородицк,,,7100500100000,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,4: город,1,70208501000,70608101001,7150,UTC969,53.7700516,38.1225308,Центральный,31897
301280,обл,Тульская,р-н,Киреевский,г,Болохово,,,7101400200000,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a,4: город,0,70228508000,70628108001,7148,UTC970,54.0820644,37.826844,Центральный,9619
301320,обл,Тульская,р-н,Веневский,г,Венев,,,7100600100000,6fef4448-fd64-4669-8f49-866718b3ec5c,4: город,1,70212501000,70612101001,7148,UTC971,54.3542431,38.2642325,Центральный,15220
301760,обл,Тульская,,,г,Донской,,,7100000200000,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,4: город,0,70412000000,70712000001,7153,UTC972,53.9679582,38.3372104,Центральный,64561
301840,обл,Тульская,р-н,Ефремовский,г,Ефремов,,,7101000100000,a6fad096-bd8a-49b8-ad26-78d892c208fd,4: город,1,70220501000,70714000001,7150,UTC973,53.1465725,38.0922412,Центральный,42350
301720,обл,Тульская,р-н,Кимовский,г,Кимовск,,,7101300100000,1b04dfd7-7752-4c40-ae60-9fae9cb95237,4: город,1,70226501000,70626101001,7153,UTC974,53.9698378,38.5380267,Центральный,28493
301260,обл,Тульская,р-н,Киреевский,г,Киреевск,,,7101400100000,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,4: город,1,70228501000,70628101001,7148,UTC975,53.9321173,37.9220791,Центральный,25585
301264,обл,Тульская,р-н,Киреевский,г,Липки,,,7101400300000,ff4e0e65-f17d-4ba6-832d-d1bd12859e00,4: город,0,70228513000,70628113,7148,UTC976,53.9418109,37.7019452,Центральный,8741
301650,обл,Тульская,р-н,Новомосковский,г,Новомосковск,,,7101700100000,0b6e326e-74ca-4e24-93d4-2c385c292bb5,4: город,1,70234501000,70724000001,7153,UTC977,54.0109754,38.2915652,Центральный,131227
301470,обл,Тульская,р-н,Плавский,г,Плавск,,,7101900100000,3381114c-df5f-4966-8e74-b2e63d1e71bb,4: город,1,70238501000,70638101001,7151,UTC978,53.7095993,37.2863144,Центральный,16248
301205,обл,Тульская,р-н,Щекинский,г,Советск,,,7102400200000,20bde9d4-4295-417f-beba-6210f2e6b5d9,4: город,0,70248504000,70648104001,7151,UTC979,53.9337099,37.6315517,Центральный,7537
301430,обл,Тульская,р-н,Суворовский,г,Суворов,,,7102000100000,3e63d801-f22b-4ad2-bca2-29f73b0388dc,4: город,1,70240501000,70640101001,7151,UTC980,54.1345367,36.4806933,Центральный,18975
300000,обл,Тульская,,,г,Тула,,,7100000100000,b2601b18-6da2-4789-9fbe-800dde06a2bb,4: город,2,70401000000,70701000,7100,UTC981,54.192017,37.6153885,Центральный,501129
301600,обл,Тульская,р-н,Узловский,г,Узловая,,,7102200100000,d3f84234-d9f9-4bd9-ae29-459fb22c5433,4: город,1,70244501000,70644101001,7150,UTC982,53.9731407,38.1763104,Центральный,55282
301414,обл,Тульская,р-н,Суворовский,г,Чекалин,,,7102000200000,de83a84d-6526-46dc-9501-82a4542e5abb,4: город,0,70240508000,70640108,7151,UTC983,54.0985105,36.2474377,Центральный,994
301240,обл,Тульская,р-н,Щекинский,г,Щекино,,,7102400100000,2711a4bb-c464-405f-8b8b-cac284c9ae72,4: город,1,70432000000,70648101001,7151,UTC984,54.0020749,37.517686,Центральный,58154
301030,обл,Тульская,р-н,Ясногорский,г,Ясногорск,,,7102500100000,87c99d23-260a-4a6e-8f69-f8a3dc131c3b,4: город,1,70250501000,70650101001,7148,UTC985,54.4795178,37.689669,Центральный,16804
668050,Респ,Тыва,,,г,Ак-Довурак,,,1700000200000,7e4932c1-2db8-4fee-9997-655d837e70e1,4: город,0,93403000000,93703000,1722,UTC990,51.1785658,90.5984511,Сибирский,13469
667000,Респ,Тыва,,,г,Кызыл,,,1700000100000,8df8c56f-a46e-438f-a85b-a9b18ad4fc77,4: город,2,93401000000,93701000,1719,UTC991,51.7191542,94.4377234,Сибирский,109906
668510,Респ,Тыва,р-н,Пий-Хемский,г,Туран,,,1700900100000,224d11db-b006-4774-92eb-7fa5b870acbe,4: город,1,93235501000,93635101001,1720,UTC992,52.144932,93.9172495,Сибирский,4988
668110,Респ,Тыва,р-н,Дзун-Хемчикский,г,Чадан,,,1700400100000,2f1dec2a-2206-47fa-9620-1db182968112,4: город,1,93215501000,93615101,1722,UTC993,51.2844482,91.5789135,Сибирский,9037
668210,Респ,Тыва,р-н,Улуг-Хемский,г,Шагонар,,,1701400100000,a2095706-c501-479c-903a-695b78af1f36,4: город,1,93254501000,93654101,1721,UTC994,51.5347357,92.9199618,Сибирский,10958
627139,обл,Тюменская,р-н,Заводоуковский,г,Заводоуковск,,,7200900100000,10c58caf-f8b8-44b6-99b9-5cf25f681fcf,4: город,1,71403000000,71703000001,7207,UTC993,56.5012193,66.5505094,Уральский,25657
627705,обл,Тюменская,р-н,Ишимский,г,Ишим,,,7201100100000,248fbf02-0ba3-4208-8478-ba3def019844,4: город,1,71405000000,71705000,7200,UTC994,56.0952037,69.4643292,Уральский,69567
626109,обл,Тюменская,,,г,Тобольск,,,7200000200000,6d7c3e9e-8d6d-490a-a650-8257dbf5ec36,4: город,0,71410000000,71710000,7206,UTC995,58.2016828,68.2538392,Уральский,99698
625000,обл,Тюменская,,,г,Тюмень,,,7200000100000,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce,4: город,0,71401000000,71701000,7200,UTC996,57.1530824,65.5343118,Уральский,581758
627010,обл,Тюменская,р-н,Ялуторовский,г,Ялуторовск,,,7202100100000,2771f01d-b335-40ba-ac30-11a7d3b43c26,4: город,1,71415000000,71715000,7207,UTC997,56.649167,66.297034,Уральский,36494
427430,Респ,Удмуртская,,,г,Воткинск,,,1800000300000,d948319d-b151-48f5-9791-22ccfeeabfe7,4: город,0,94410000000,94710000001,1828,UTC997,57.0517641,53.9874635,Приволжский,100034
427620,Респ,Удмуртская,,,г,Глазов,,,1800000400000,afeea607-0207-467f-8c59-562fc634f924,4: город,0,94420000000,94720000001,1837,UTC998,58.1359111,52.6634998,Приволжский,95835
426000,Респ,Удмуртская,,,г,Ижевск,,,1800000100000,deb1d05a-71ce-40d1-b726-6ba85d70d58f,4: город,2,94401000000,94701000001,1800,UTC999,56.8527444,53.2113961,Приволжский,628117
427950,Респ,Удмуртская,р-н,Камбарский,г,Камбарка,,,1801100100000,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1,4: город,1,94220501000,94620101001,1838,UTC1000,56.2659745,54.1934153,Приволжский,11028
427770,Респ,Удмуртская,,,г,Можга,,,1800000500000,7096d8a5-2b41-47b1-95ae-35efcbc07dee,4: город,0,94430000000,94730000,1839,UTC1001,56.4427219,52.2138882,Приволжский,47959
427960,Респ,Удмуртская,,,г,Сарапул,,,1800000200000,e69a280f-9064-490e-bae0-8bd39527872f,4: город,0,94440000000,94740000,1838,UTC1002,56.4616117,53.8036967,Приволжский,101390
433750,обл,Ульяновская,,,г,Барыш,,,7300000300000,52cccd1a-84fd-448a-a91e-36f113b9946f,4: город,0,73204501000,73604101,7309,UTC1003,53.6534563,47.1180805,Приволжский,17149
433500,обл,Ульяновская,,,г,Димитровград,,,7300000200000,73b29372-242c-42c5-89cd-8814bc2368af,4: город,0,73405000000,73705000,7329,UTC1004,54.2168446,49.6261645,Приволжский,122549
433030,обл,Ульяновская,р-н,Инзенский,г,Инза,,,7300500100000,a23672b1-86cf-4b07-b1a1-cf0b58e7419b,4: город,1,73210501000,73610101,7309,UTC1005,53.8550467,46.3532786,Приволжский,18547
433300,обл,Ульяновская,,,г,Новоульяновск,,,7300000400000,c21a50ef-de67-477c-887b-a1202730ee8e,4: город,0,73415000000,73715000,7321,UTC1006,54.1447691,48.3911701,Приволжский,16032
433380,обл,Ульяновская,р-н,Сенгилеевский,г,Сенгилей,,,7301500100000,b9e9ca48-b953-4999-bf0e-608c57c0d0a0,4: город,1,73236501000,73636101001,7321,UTC1007,53.9590553,48.7767869,Приволжский,6959
432000,обл,Ульяновская,,,г,Ульяновск,,,7300000100000,bebfd75d-a0da-4bf9-8307-2e2c85eac463,4: город,2,73401000000,73701000,7300,UTC1008,54.3080674,48.3748717,Приволжский,613793
682640,край,Хабаровский,,,г,Амурск,,,2700000300000,d3c4b43d-3e19-4454-939b-d92ef3d6c875,4: город,0,08403000000,08603101,2728,UTC1015,50.2345017,136.8791135,Дальневосточный,42977
682970,край,Хабаровский,,,г,Бикин,,,2700000400000,70dc89f8-f067-482a-bd50-4fb2782463e7,4: город,0,08406000000,08609101,2720,UTC1016,46.8186244,134.2551046,Дальневосточный,17156
